9312	688615023	XR_659857	XR_659857.1	7955
7514	625201225	XM_003503587	XM_003503587.2	10029
7514	507578150	XM_004672540	XM_004672540.1	51337
7514	478494157	XM_004421370	XM_004421370.1	73337
7514	472390260	XM_004414387	XM_004414387.1	9708
7514	298916388	FQ219931	FQ219931.1	10116
7514	172354613	NM_001109645	NM_001109645.2	10116
7514	795372085	XM_011932690	XM_011932690.1	336983
7514	803317785	XM_012161728	XM_012161728.1	9938
7514	803262484	XR_001031325	XR_001031325.1	9938
7514	803142618	XR_001044941	XR_001044941.1	9940
7514	803091179	XM_004010418	XM_004010418.2	9940
7514	759104737	XM_011354858	XM_011354858.1	132908
7514	752423001	XM_002925208	XM_002925208.2	9646
7514	744567749	XM_010981163	XM_010981163.1	9838
7514	743738444	XM_010965317	XM_010965317.1	9837
7514	725563229	XM_003925899	XM_003925899.2	39432
7514	671019388	XM_008702291	XM_008702291.1	29073
7514	664715155	XR_544274	XR_544274.1	9798
7514	664715153	XM_008516347	XM_008516347.1	9798
7514	640813781	XM_008065408	XM_008065408.1	9478
7514	640776153	XR_503802	XR_503802.1	9478
7514	602701479	XM_007462523	XM_007462523.1	118797
7514	594665554	XM_007180823	XM_007180823.1	310752
7514	593744851	XM_007127723	XM_007127723.1	9755
7514	593744849	XM_007127722	XM_007127722.1	9755
7514	586531364	XM_006920527	XM_006920527.1	9402
7514	560937287	XM_006194388	XM_006194388.1	419612
7514	548482244	XM_005685452	XM_005685452.1	9925
7514	545196059	XM_005603167	XM_005603167.1	9796
7514	507963473	XM_004687953	XM_004687953.1	143302
7514	505828571	XM_004609537	XM_004609537.1	42254
7514	470596409	XM_004310933	XM_004310933.1	9739
7514	466029934	XM_004274041	XM_004274041.1	9733
7514	395837620	XM_003791681	XM_003791681.1	30611
7514	731217121	XM_010624607	XM_010624607.1	885580
7514	513000026	XM_004861494	XM_004861494.1	10181
7514	512923044	XM_004904824	XM_004904824.1	10181
7514	742142723	XM_010844674	XM_010844674.1	43346
7514	719731683	XM_010214759	XM_010214759.1	94827
7514	655863537	XR_518946	XR_518946.1	9986
23233	755555088	XM_006523115	XM_006523115.2	10090
23233	755555086	XM_011246157	XM_011246157.1	10090
23233	755555084	XM_011246156	XM_011246156.1	10090
23233	755555083	XM_006523114	XM_006523114.2	10090
23233	568997709	XM_006523113	XM_006523113.1	10090
23233	219519343	BC145265	BC145265.1	10090
23233	157057181	NM_001103179	NM_001103179.1	10090
23233	157057179	NM_145125	NM_145125.3	10090
23233	14970592	AJ292468	AJ292468.1	10090
23233	14970590	AJ292467	AJ292467.1	10090
23233	163256095	AP004392	AP004392.1	10090
23233	45237305	AC144797	AC144797.2	10090
23233	66841692	AC152502	AC152502.5	10090
23233	532001742	XM_005345146	XM_005345146.1	79684
29825	83318690	CT009635	CT009635.18	10090
29825	57863218	AC154679	AC154679.2	10090
29825	755500610	XM_011239789	XM_011239789.1	10090
29825	133893139	NM_024254	NM_024254.3	10090
29825	15214556	BC012402	BC012402.1	10090
29825	13096839	BC003216	BC003216.1	10090
29825	74220288	AK152570	AK152570.1	10090
29825	74219818	AK168639	AK168639.1	10090
29825	74193289	AK151464	AK151464.1	10090
29825	74181338	AK150905	AK150905.1	10090
29825	26331753	AK036861	AK036861.1	10090
29825	12846253	AK010654	AK010654.1	10090
29825	51593582	BC080661	BC080661.1	10090
29825	672046602	XM_006234712	XM_006234712.2	10116
29825	172354613	NM_001109645	NM_001109645.2	10116
29825	532042915	XM_005364230	XM_005364230.1	79684
29825	524921123	XM_005064776	XM_005064776.1	10036
29825	23894529	AL683897	AL683897.5	10090
29825	667346132	XM_008565281	XM_008565281.1	482537
18440	755500610	XM_011239789	XM_011239789.1	10090
18440	133893139	NM_024254	NM_024254.3	10090
18440	15214556	BC012402	BC012402.1	10090
18440	13096839	BC003216	BC003216.1	10090
18440	74219818	AK168639	AK168639.1	10090
18440	74193289	AK151464	AK151464.1	10090
18440	74181338	AK150905	AK150905.1	10090
18440	26331753	AK036861	AK036861.1	10090
18440	12846253	AK010654	AK010654.1	10090
18440	83318690	CT009635	CT009635.18	10090
18440	57863218	AC154679	AC154679.2	10090
18440	51593582	BC080661	BC080661.1	10090
18440	74220288	AK152570	AK152570.1	10090
18440	672046602	XM_006234712	XM_006234712.2	10116
18440	172354613	NM_001109645	NM_001109645.2	10116
18440	23894529	AL683897	AL683897.5	10090
18440	625248281	XM_007617242	XM_007617242.1	10029
18440	625201225	XM_003503587	XM_003503587.2	10029
18440	589960284	XM_006992658	XM_006992658.1	230844
18440	674064975	XM_008841146	XM_008841146.1	1026970
18440	674064973	XM_008841145	XM_008841145.1	1026970
18440	524921123	XM_005064776	XM_005064776.1	10036
18440	507695521	XM_004643128	XM_004643128.1	10160
18440	507578150	XM_004672540	XM_004672540.1	51337
18440	533132406	XM_005381162	XM_005381162.1	34839
18440	533132404	XM_005381161	XM_005381161.1	34839
18440	533132402	XM_005381160	XM_005381160.1	34839
18440	533132400	XM_005381159	XM_005381159.1	34839
18440	513000026	XM_004861494	XM_004861494.1	10181
18440	512923044	XM_004904824	XM_004904824.1	10181
18440	514471856	XM_003475657	XM_003475657.2	10141
18440	731217121	XM_010624607	XM_010624607.1	885580
18440	298916388	FQ219931	FQ219931.1	10116
18440	507667110	XR_192643	XR_192643.1	10160
21506	83318690	CT009635	CT009635.18	10090
21506	57863218	AC154679	AC154679.2	10090
21506	755500610	XM_011239789	XM_011239789.1	10090
21506	133893139	NM_024254	NM_024254.3	10090
21506	15214556	BC012402	BC012402.1	10090
21506	13096839	BC003216	BC003216.1	10090
21506	74220288	AK152570	AK152570.1	10090
21506	74219818	AK168639	AK168639.1	10090
21506	74193289	AK151464	AK151464.1	10090
21506	74181338	AK150905	AK150905.1	10090
21506	26331753	AK036861	AK036861.1	10090
21506	12846253	AK010654	AK010654.1	10090
21506	51593582	BC080661	BC080661.1	10090
21506	532042915	XM_005364230	XM_005364230.1	79684
21506	674064975	XM_008841146	XM_008841146.1	1026970
21506	674064973	XM_008841145	XM_008841145.1	1026970
21506	672046602	XM_006234712	XM_006234712.2	10116
21506	504130958	XM_004578209	XM_004578209.1	9978
21506	298916388	FQ219931	FQ219931.1	10116
21506	172354613	NM_001109645	NM_001109645.2	10116
21506	795422819	XM_012091997	XM_012091997.1	9531
21506	795422816	XM_012091996	XM_012091996.1	9531
21506	795180324	XM_011989106	XM_011989106.1	9568
21506	744567749	XM_010981163	XM_010981163.1	9838
21506	743738444	XM_010965317	XM_010965317.1	9837
21506	724936146	XM_010386317	XM_010386317.1	61622
21506	685549695	XM_009209865	XM_009209865.1	9555
21506	675688121	XM_009005623	XM_009005623.1	9483
21506	675678181	XM_008965593	XM_008965593.1	9597
21506	675678178	XM_008965592	XM_008965592.1	9597
21506	671019388	XM_008702291	XM_008702291.1	29073
21506	649111714	KJ894729	KJ894729.1	32630
21506	635136905	XM_008017147	XM_008017147.1	60711
21506	635136901	XM_008017145	XM_008017145.1	60711
21506	635136899	XM_008017144	XM_008017144.1	60711
21506	625248281	XM_007617242	XM_007617242.1	10029
21506	625201225	XM_003503587	XM_003503587.2	10029
21506	560937287	XM_006194388	XM_006194388.1	419612
21506	544442279	XM_005559082	XM_005559082.1	9541
21506	544442277	XM_005559081	XM_005559081.1	9541
21506	507578150	XM_004672540	XM_004672540.1	51337
21506	478494157	XM_004421370	XM_004421370.1	73337
21506	472390260	XM_004414387	XM_004414387.1	9708
21506	426378508	XM_004065331	XM_004065331.1	9595
21506	426354834	XR_174965	XR_174965.1	9595
21506	402873860	XM_003900723	XM_003900723.1	9555
21506	397466510	XM_003804950	XM_003804950.1	9597
21506	332247373	XM_003272785	XM_003272785.1	61853
21506	194688139	NM_024713	NM_024713.2	9606
21506	168743994	CU693167	CU693167.1	32630
21506	158262056	NR_003954	NR_003954.1	9606
21506	158259502	AK293021	AK293021.1	9606
21506	694958562	XM_009428733	XM_009428733.1	9598
21506	117645889	AM393535	AM393535.1	32630
21506	114656155	XM_001165269	XM_001165269.1	9598
21506	45709624	BC067801	BC067801.1	9606
21506	11182157	AL138916	AL138916.14	9606
21506	10438985	AK026210	AK026210.1	9606
21506	83404924	BC111000	BC111000.1	9606
21506	21734278	AL833631	AL833631.1	9606
21506	20072804	BC026234	BC026234.1	9606
21506	12053310	AL136908	AL136908.1	9606
21506	795495112	XM_011710852	XM_011710852.1	9545
21506	795495107	XM_011710851	XM_011710851.1	9545
21506	803317785	XM_012161728	XM_012161728.1	9938
21506	803262484	XR_001031325	XR_001031325.1	9938
21506	803142618	XR_001044941	XR_001044941.1	9940
21506	803091179	XM_004010418	XM_004010418.2	9940
21506	795372085	XM_011932690	XM_011932690.1	336983
21506	759104737	XM_011354858	XM_011354858.1	132908
21506	752423001	XM_002925208	XM_002925208.2	9646
21506	742142723	XM_010844674	XM_010844674.1	43346
21506	731217121	XM_010624607	XM_010624607.1	885580
21506	694918747	XR_022405	XR_022405.3	9598
21506	686747150	XM_009249664	XM_009249664.1	9601
21506	686747148	XM_009249662	XM_009249662.1	9601
21506	686747147	XM_002825257	XM_002825257.2	9601
21506	675713516	XR_610660	XR_610660.1	9597
21506	664715155	XR_544274	XR_544274.1	9798
21506	664715153	XM_008516347	XM_008516347.1	9798
21506	655863537	XR_518946	XR_518946.1	9986
21506	655863536	XR_518945	XR_518945.1	9986
21506	655863535	XR_518944	XR_518944.1	9986
21506	655863534	XM_002718010	XM_002718010.2	9986
21506	641704735	XM_008142954	XM_008142954.1	29078
21506	640813781	XM_008065408	XM_008065408.1	9478
21506	640776153	XR_503802	XR_503802.1	9478
21506	602701479	XM_007462523	XM_007462523.1	118797
21506	594665554	XM_007180823	XM_007180823.1	310752
21506	594064110	XM_006056012	XM_006056012.1	89462
21506	594048754	XM_006048703	XM_006048703.1	89462
21506	593744851	XM_007127723	XM_007127723.1	9755
21506	593744849	XM_007127722	XM_007127722.1	9755
21506	586531364	XM_006920527	XM_006920527.1	9402
21506	584039266	XM_006778177	XM_006778177.1	225400
21506	560958417	XM_006201607	XM_006201607.1	30538
21506	558119418	XM_006087477	XM_006087477.1	59463
21506	556776549	XM_005983313	XM_005983313.1	59538
21506	556748770	XM_005969765	XM_005969765.1	59538
21506	556742002	XM_005966467	XM_005966467.1	59538
29490	755500610	XM_011239789	XM_011239789.1	10090
29490	133893139	NM_024254	NM_024254.3	10090
29490	15214556	BC012402	BC012402.1	10090
29490	13096839	BC003216	BC003216.1	10090
29490	74219818	AK168639	AK168639.1	10090
29490	74193289	AK151464	AK151464.1	10090
29490	74181338	AK150905	AK150905.1	10090
29490	26331753	AK036861	AK036861.1	10090
29490	12846253	AK010654	AK010654.1	10090
29490	83318690	CT009635	CT009635.18	10090
29490	57863218	AC154679	AC154679.2	10090
29490	51593582	BC080661	BC080661.1	10090
29490	74220288	AK152570	AK152570.1	10090
29490	672046602	XM_006234712	XM_006234712.2	10116
29490	172354613	NM_001109645	NM_001109645.2	10116
29490	23894529	AL683897	AL683897.5	10090
29490	625248281	XM_007617242	XM_007617242.1	10029
29490	625201225	XM_003503587	XM_003503587.2	10029
29490	589960284	XM_006992658	XM_006992658.1	230844
29490	674064975	XM_008841146	XM_008841146.1	1026970
29490	674064973	XM_008841145	XM_008841145.1	1026970
29490	759104737	XM_011354858	XM_011354858.1	132908
29490	532042915	XM_005364230	XM_005364230.1	79684
29490	524921123	XM_005064776	XM_005064776.1	10036
29490	507695521	XM_004643128	XM_004643128.1	10160
29490	507578150	XM_004672540	XM_004672540.1	51337
29490	533132406	XM_005381162	XM_005381162.1	34839
29490	533132404	XM_005381161	XM_005381161.1	34839
29490	533132402	XM_005381160	XM_005381160.1	34839
29490	533132400	XM_005381159	XM_005381159.1	34839
29490	514471856	XM_003475657	XM_003475657.2	10141
29490	507667110	XR_192643	XR_192643.1	10160
2512	459683867	NM_001277122	NM_001277122.1	10090
2512	459683865	NM_001277123	NM_001277123.1	10090
2512	459683863	NM_001277121	NM_001277121.1	10090
2512	459683862	NM_028871	NM_028871.2	10090
2512	12848732	AK012160	AK012160.1	10090
2512	28467535	AL670673	AL670673.15	10090
26830	83318690	CT009635	CT009635.18	10090
26830	57863218	AC154679	AC154679.2	10090
26830	755500610	XM_011239789	XM_011239789.1	10090
26830	133893139	NM_024254	NM_024254.3	10090
26830	15214556	BC012402	BC012402.1	10090
26830	13096839	BC003216	BC003216.1	10090
26830	74220288	AK152570	AK152570.1	10090
26830	74219818	AK168639	AK168639.1	10090
26830	74193289	AK151464	AK151464.1	10090
26830	74181338	AK150905	AK150905.1	10090
26830	26331753	AK036861	AK036861.1	10090
26830	12846253	AK010654	AK010654.1	10090
26830	51593582	BC080661	BC080661.1	10090
26830	532042915	XM_005364230	XM_005364230.1	79684
26830	23894529	AL683897	AL683897.5	10090
26830	725563229	XM_003925899	XM_003925899.2	39432
26830	672046602	XM_006234712	XM_006234712.2	10116
26830	524921123	XM_005064776	XM_005064776.1	10036
26830	172354613	NM_001109645	NM_001109645.2	10116
26830	675688121	XM_009005623	XM_009005623.1	9483
26830	625248281	XM_007617242	XM_007617242.1	10029
26830	625201225	XM_003503587	XM_003503587.2	10029
26830	298916388	FQ219931	FQ219931.1	10116
26830	795495112	XM_011710852	XM_011710852.1	9545
26830	795495107	XM_011710851	XM_011710851.1	9545
26830	795422819	XM_012091997	XM_012091997.1	9531
26830	795422816	XM_012091996	XM_012091996.1	9531
26830	795180324	XM_011989106	XM_011989106.1	9568
26830	686747150	XM_009249664	XM_009249664.1	9601
26830	686747148	XM_009249662	XM_009249662.1	9601
26830	686747147	XM_002825257	XM_002825257.2	9601
26830	685549695	XM_009209865	XM_009209865.1	9555
26830	675678181	XM_008965593	XM_008965593.1	9597
26830	675678178	XM_008965592	XM_008965592.1	9597
26830	649111714	KJ894729	KJ894729.1	32630
26830	635136905	XM_008017147	XM_008017147.1	60711
26830	635136901	XM_008017145	XM_008017145.1	60711
26830	635136899	XM_008017144	XM_008017144.1	60711
26830	544442279	XM_005559082	XM_005559082.1	9541
26830	544442277	XM_005559081	XM_005559081.1	9541
26830	507689988	XM_004712739	XM_004712739.1	9371
26830	426378508	XM_004065331	XM_004065331.1	9595
26830	402873860	XM_003900723	XM_003900723.1	9555
26830	397466510	XM_003804950	XM_003804950.1	9597
26830	332247373	XM_003272785	XM_003272785.1	61853
26830	194688139	NM_024713	NM_024713.2	9606
26830	168743994	CU693167	CU693167.1	32630
26830	158262056	NR_003954	NR_003954.1	9606
26830	158259502	AK293021	AK293021.1	9606
26830	694958562	XM_009428733	XM_009428733.1	9598
26830	117645889	AM393535	AM393535.1	32630
26830	114656155	XM_001165269	XM_001165269.1	9598
26830	45709624	BC067801	BC067801.1	9606
26830	11182157	AL138916	AL138916.14	9606
26830	10438985	AK026210	AK026210.1	9606
26830	83404924	BC111000	BC111000.1	9606
26830	21734278	AL833631	AL833631.1	9606
26830	20072804	BC026234	BC026234.1	9606
26830	12053310	AL136908	AL136908.1	9606
26830	674064975	XM_008841146	XM_008841146.1	1026970
26830	674064973	XM_008841145	XM_008841145.1	1026970
26830	671019388	XM_008702291	XM_008702291.1	29073
26830	664715155	XR_544274	XR_544274.1	9798
26830	664715153	XM_008516347	XM_008516347.1	9798
26830	545196059	XM_005603167	XM_005603167.1	9796
26830	507578150	XM_004672540	XM_004672540.1	51337
26830	505828571	XM_004609537	XM_004609537.1	42254
26830	478494157	XM_004421370	XM_004421370.1	73337
26830	472390260	XM_004414387	XM_004414387.1	9708
26830	426354834	XR_174965	XR_174965.1	9595
26830	724936146	XM_010386317	XM_010386317.1	61622
26830	667346132	XM_008565281	XM_008565281.1	482537
26830	504130958	XM_004578209	XM_004578209.1	9978
26830	395837620	XM_003791681	XM_003791681.1	30611
26830	767985300	XM_005254668	XM_005254668.2	9606
26830	694958561	XR_674445	XR_674445.1	9598
26830	675678185	XM_008965597	XM_008965597.1	9597
26830	640776153	XR_503802	XR_503802.1	9478
26830	24414566	AC079203	AC079203.9	9606
26830	795422810	XM_012091995	XM_012091995.1	9531
26830	795422805	XM_012091994	XM_012091994.1	9531
26830	795422795	XM_012091993	XM_012091993.1	9531
26830	767985301	XM_011522021	XM_011522021.1	9606
26830	759104737	XM_011354858	XM_011354858.1	132908
26830	744567749	XM_010981163	XM_010981163.1	9838
26830	743738444	XM_010965317	XM_010965317.1	9837
26830	742142723	XM_010844674	XM_010844674.1	43346
26830	731217121	XM_010624607	XM_010624607.1	885580
26830	694958559	XM_009428732	XM_009428732.1	9598
26830	694958557	XM_009428731	XM_009428731.1	9598
26830	694958555	XM_009428730	XM_009428730.1	9598
26830	655863537	XR_518946	XR_518946.1	9986
26830	655863536	XR_518945	XR_518945.1	9986
26830	655863535	XR_518944	XR_518944.1	9986
26830	655863534	XM_002718010	XM_002718010.2	9986
26830	640813781	XM_008065408	XM_008065408.1	9478
26830	635136903	XM_008017146	XM_008017146.1	60711
26830	602701479	XM_007462523	XM_007462523.1	118797
26830	594665554	XM_007180823	XM_007180823.1	310752
26830	594064110	XM_006056012	XM_006056012.1	89462
13249	755566610	XM_006528889	XM_006528889.2	10090
13249	755566608	XM_011247834	XM_011247834.1	10090
13249	755566606	XM_011247833	XM_011247833.1	10090
13249	755566604	XM_011247832	XM_011247832.1	10090
13249	755566603	XM_006528888	XM_006528888.2	10090
13249	755566602	XM_006528887	XM_006528887.2	10090
13249	755566601	XM_006528885	XM_006528885.2	10090
13249	755566600	XM_006528884	XM_006528884.2	10090
13249	755566599	XM_006528883	XM_006528883.2	10090
13249	594190918	NM_001033330	NM_001033330.3	10090
13249	594190898	NM_001290428	NM_001290428.1	10090
13249	594190874	NM_001290427	NM_001290427.1	10090
13249	223460786	BC139429	BC139429.1	10090
13249	25711728	AC125457	AC125457.3	10090
13249	74181240	AK147370	AK147370.1	10090
13249	74184596	AK147440	AK147440.1	10090
13249	28972144	AK122244	AK122244.1	10090
13249	36796703	BX546498	BX546498.7	10090
13249	672087320	XM_008773161	XM_008773161.1	10116
13249	157822968	NM_001106960	NM_001106960.1	10116
13249	589920331	XM_006973177	XM_006973177.1	230844
13249	589920329	XM_006973176	XM_006973176.1	230844
13249	532031685	XM_005358718	XM_005358718.1	79684
13249	524948411	XM_005074176	XM_005074176.1	10036
13249	524948409	XM_005074175	XM_005074175.1	10036
13249	524948407	XM_005074174	XM_005074174.1	10036
29270	83318690	CT009635	CT009635.18	10090
29270	57863218	AC154679	AC154679.2	10090
29270	755500610	XM_011239789	XM_011239789.1	10090
29270	532042915	XM_005364230	XM_005364230.1	79684
29270	133893139	NM_024254	NM_024254.3	10090
29270	15214556	BC012402	BC012402.1	10090
29270	13096839	BC003216	BC003216.1	10090
29270	74220288	AK152570	AK152570.1	10090
29270	74219818	AK168639	AK168639.1	10090
29270	74193289	AK151464	AK151464.1	10090
29270	74181338	AK150905	AK150905.1	10090
29270	26331753	AK036861	AK036861.1	10090
29270	12846253	AK010654	AK010654.1	10090
29270	51593582	BC080661	BC080661.1	10090
29270	795495112	XM_011710852	XM_011710852.1	9545
29270	795495107	XM_011710851	XM_011710851.1	9545
29270	795422819	XM_012091997	XM_012091997.1	9531
29270	795422816	XM_012091996	XM_012091996.1	9531
29270	795180324	XM_011989106	XM_011989106.1	9568
29270	685549695	XM_009209865	XM_009209865.1	9555
29270	675688121	XM_009005623	XM_009005623.1	9483
29270	675678181	XM_008965593	XM_008965593.1	9597
29270	675678178	XM_008965592	XM_008965592.1	9597
29270	674064975	XM_008841146	XM_008841146.1	1026970
29270	674064973	XM_008841145	XM_008841145.1	1026970
29270	649111714	KJ894729	KJ894729.1	32630
29270	635136905	XM_008017147	XM_008017147.1	60711
29270	635136901	XM_008017145	XM_008017145.1	60711
29270	635136899	XM_008017144	XM_008017144.1	60711
29270	544442279	XM_005559082	XM_005559082.1	9541
29270	544442277	XM_005559081	XM_005559081.1	9541
29270	504130958	XM_004578209	XM_004578209.1	9978
29270	426378508	XM_004065331	XM_004065331.1	9595
29270	426354834	XR_174965	XR_174965.1	9595
29270	402873860	XM_003900723	XM_003900723.1	9555
29270	397466510	XM_003804950	XM_003804950.1	9597
29270	332247373	XM_003272785	XM_003272785.1	61853
29270	194688139	NM_024713	NM_024713.2	9606
29270	168743994	CU693167	CU693167.1	32630
